word,freq,log.freq,lemmafreq,log.lemmafreq,pos,syllable.count
ötlet,17312,9.759155181646207,84021,11.338822046580658,NOUN,2
tanácsadó,17310,9.759039648170255,35226,10.469539725292242,ADJ,4
minőség,17309,9.758981876426398,83858,11.336880171167758,NOUN,3
félelem,17306,9.758808541166685,43013,10.669257674565925,NOUN,3
édes,17294,9.758114899520375,22856,10.036968943910608,ADJ,2
akció,17288,9.757767898186723,55951,10.932231586681333,NOUN,3
bőr,17287,9.757710052922787,55844,10.930317368108538,NOUN,1
szabály,17268,9.756610356675369,170376,12.045763038387332,NOUN,2
műsor,17263,9.756320761816548,76473,11.244693016339761,NOUN,2
brit,17245,9.755277525370941,19251,9.865318286418624,ADJ,1
sima,17238,9.754871528207344,27950,10.238172478583245,ADJ,2
kezdeti,17226,9.75417514934912,17264,9.756378687497916,ADJ,3
természetvédelmi,17225,9.75411709588186,17237,9.75481351515439,ADJ,6
összetett,17221,9.7538848483049,23869,10.080335824865035,ADJ,3
vastag,17178,9.75138477432617,24441,10.10401732897875,ADJ,2
funkció,17178,9.75138477432617,71943,11.183629417797983,NOUN,3
fordított,17172,9.751035429344451,19504,9.878374851721052,ADJ,3
határ,17161,9.750394646402302,146090,11.89197814912656,NOUN,2
tartalom,17152,9.749870063870528,161891,11.994678548250262,NOUN,3
alternatív,17140,9.749170192151771,17603,9.775824621045972,ADJ,4
építészeti,17139,9.749111847392573,17148,9.749636827717868,ADJ,5
kritikus,17129,9.748528212497986,28469,10.256571054962539,ADJ,3
tó,17115,9.747710550964285,43102,10.671324678727517,NOUN,1
ügyfél,17095,9.746541302073402,65842,11.095013211560307,NOUN,2
ló,17089,9.746190260646909,54399,10.904101050322135,NOUN,1
fokozott,17084,9.745897631961357,21635,9.982067652658985,ADJ,3
rendező,17078,9.745546364467552,34574,10.450857233482733,NOUN,3
elemi,17043,9.743494841225237,17981,9.797070923831638,ADJ,3
rég,17012,9.741674256373525,20609,9.933483152571508,ADV,1
éppúgy,16987,9.74020362461931,16987,9.74020362461931,ADV,2
jegy,16981,9.739850350946302,73467,11.204591604787575,NOUN,1
felesleges,16976,9.739555860853764,32900,10.401227936753463,ADJ,4
épített,16971,9.739261284011265,17109,9.747359919824648,ADJ,3
minek,16962,9.738730826921646,16962,9.738730826921646,ADV,2
illő,16955,9.73831805455974,19045,9.854559878912704,ADJ,2
irányú,16948,9.73790511174645,17040,9.743318800383307,ADJ,3
költség,16933,9.737019659665341,159678,11.980914566416752,NOUN,2
üzemi,16925,9.736547097780475,16986,9.740144754339955,ADJ,3
vár,16921,9.736310733068626,335479,12.72331464029028,NOUN,1
zenekar,16920,9.736251633160215,31608,10.361165532091226,NOUN,3
képtelen,16883,9.734062477477194,24321,10.099095453655817,ADJ,3
hozzáférhető,16876,9.733647773244229,28484,10.257097805102015,ADJ,5
úgyis,16866,9.733055040134587,19199,9.862613473326157,ADV,2
vér,16860,9.732699231555847,49023,10.800044854719895,NOUN,1
tábor,16828,9.730799444710412,51696,10.85313568806428,NOUN,2
időszámítás,16827,9.730740018176446,18580,9.82984101236783,NOUN,5
berendezés,16825,9.730621154512928,72917,11.197077086969873,NOUN,4
létszám,16815,9.73002662417437,52335,10.865420642288985,NOUN,2
csekély,16812,9.729848196125007,20160,9.911455722185305,ADJ,2
biztonság,16808,9.729610242524837,73016,11.198433874196713,NOUN,3
tapasztalható,16807,9.729550745276567,18381,9.819072801393764,ADJ,5
mozgás,16806,9.729491244488164,59164,10.98806852779126,NOUN,2
nemzetiségi,16799,9.729074639810214,17184,9.751733997308591,ADJ,5
egészségi,16767,9.727167947937808,17068,9.744960644307891,ADJ,4
személyiség,16759,9.726690706384874,60481,11.010084545108258,NOUN,4
feltétel,16749,9.72609383397847,280487,12.544282657059837,NOUN,3
beszámoló,16747,9.725974416734479,54642,10.908558096795874,NOUN,4
helyettes,16721,9.724420693462669,28118,10.244165219639852,ADJ,3
képzett,16708,9.723642925617066,18131,9.805378459425809,ADJ,2
beszéd,16707,9.723583072257778,71932,11.183476507285087,NOUN,2
vizsgálati,16698,9.723044230753946,16707,9.723583072257778,ADJ,4
barna,16675,9.721665870783825,19539,9.88016774721451,ADJ,2
bemutató,16672,9.721485944553093,41186,10.625853671765293,ADJ,4
péntek,16672,9.721485944553093,47109,10.760219344553063,NOUN,2
liberális,16669,9.721305985943088,20831,9.944197540783914,ADJ,4
utas,16656,9.72052579085475,39627,10.587265983091973,NOUN,2
eleinte,16648,9.720045368073471,16648,9.720045368073471,ADV,4
bármi,16645,9.719865150009126,52662,10.871649411820172,NOUN,2
aligha,16644,9.719805070102831,16644,9.719805070102831,ADV,3
minthogy,16642,9.719684899460376,16642,9.719684899460376,CONJ,2
alapú,16640,9.719564714375199,16766,9.727108305197802,ADJ,3
kellemetlen,16633,9.719143952790535,19662,9.88644311792687,ADJ,4
csendes,16626,9.718723014091033,23962,10.084224521199845,ADJ,2
integráció,16586,9.71631424501115,50136,10.822494591904512,NOUN,5
ifjú,16564,9.714986944665458,22802,10.034603530393666,ADJ,2
kivétel,16562,9.714866193593645,73270,11.20190652715401,NOUN,3
mondat,16557,9.71456425210761,60944,11.017710688718385,NOUN,2
érzékeny,16555,9.714443449981347,27998,10.23988835803477,ADJ,3
cseh,16554,9.714383043445341,20152,9.911058818032446,ADJ,1
kollégiumi,16549,9.714080956018943,16555,9.714443449981347,ADJ,5
középkori,16480,9.709902803463462,16654,9.720405706795765,ADJ,4
választható,16458,9.708566960165658,19056,9.855137291595081,ADJ,4
halálos,16452,9.708202329350314,18794,9.84129294894301,ADJ,3
élmény,16451,9.708141544619421,70576,11.164445422344722,NOUN,2
boldogság,16428,9.70674247507645,33269,10.412381311452293,NOUN,3
puszta,16426,9.706620724300137,23200,10.0519075576544,ADJ,2
hihetetlen,16417,9.706072662294519,17787,9.786223132375477,ADJ,4
újból,16391,9.70448768268936,16391,9.70448768268936,ADV,2
negyven,16388,9.70430463866676,21382,9.970304725573445,NUM,2
nyelvvizsga,16364,9.702839079049289,29857,10.304174597191192,NOUN,3
korán,16334,9.70100410391822,16955,9.73831805455974,ADV,2
fegyveres,16318,9.700024071988745,18042,9.800457652216584,ADJ,3
jogú,16305,9.69922708822342,16460,9.70868847423106,ADJ,2
többség,16303,9.699104418939655,118831,11.685457594631984,NOUN,2
valamikor,16283,9.697876897764221,16283,9.697876897764221,ADV,4
vallásos,16261,9.696524881825722,22260,10.010546624829535,ADJ,3
hölgy,16215,9.693692018741418,41087,10.623447048747229,NOUN,1
budai,16194,9.69239608224606,16253,9.696032786103176,ADJ,3
pillanat,16192,9.692272572087193,113271,11.637538456618753,NOUN,3
vevő,16185,9.691840166360345,43477,10.679987341614616,NOUN,2
mezőgazdaság,16160,9.690294332075087,30195,10.315431626742,NOUN,5
jogos,16159,9.690232448972248,23521,10.065648918115544,ADJ,2
éjszaka,16154,9.689922976002242,64845,11.079755085769841,NOUN,3
vagyoni,16153,9.689861069913759,16208,9.693260226488464,ADJ,3
előadó,16146,9.68942761995496,36799,10.513225949874762,NOUN,4
találkozó,16136,9.688808079634049,53700,10.891168280496956,NOUN,4
tömeg,16090,9.685953239986429,60037,11.002716317810147,NOUN,2
matematika,16087,9.685766771390307,23848,10.079455635357908,NOUN,5
hajó,16086,9.685704607464015,45594,10.72753140789784,NOUN,2
szakszervezeti,16083,9.685518092495647,16256,9.696217350378209,ADJ,5
hatású,16064,9.684336022491456,16424,9.70649895869877,ADJ,3
normál,16056,9.683837890476173,16319,9.700085352130934,ADJ,2
intézkedés,16054,9.683713318691522,101228,11.52513067740859,NOUN,4
alkalom,16048,9.683339510201717,201930,12.215676381672868,NOUN,3
egészségügy,16047,9.68327719519936,30019,10.30958579350671,NOUN,4
mindenhol,15999,9.680281499268713,15999,9.680281499268713,ADV,3
rugalmas,15992,9.679843876180236,24561,10.108915098044557,ADJ,3
jegyző,15990,9.679718805828,32002,10.37355367982882,NOUN,2
legközelebb,15981,9.679155795585109,15981,9.679155795585109,ADV,4
otthoni,15972,9.678592468183112,16602,9.71727844901498,ADJ,3
írott,15949,9.677151410322754,16846,9.73186851887531,ADJ,2
tervezés,15927,9.675771061251782,62716,11.046371877480341,NOUN,3
szürke,15888,9.673319386284954,18564,9.828979500361067,ADJ,2
hátha,15888,9.673319386284954,15888,9.673319386284954,CONJ,2
módszertani,15875,9.672500823760892,15885,9.673130546703616,ADJ,4
tanító,15839,9.670230532062421,29009,10.275361405649203,ADJ,3
szombat,15827,9.669472621333282,48517,10.789669530973297,NOUN,2
időközben,15817,9.668840589963489,15817,9.668840589963489,ADV,4
ajánlat,15783,9.666688690398917,91541,11.424542238334112,NOUN,3
koncepció,15779,9.66643522103567,45365,10.722496161603729,NOUN,4
változatos,15755,9.664913054191375,21542,9.977759796910716,ADJ,4
köztársasági,15750,9.66459564425378,15844,9.670546158741807,ADJ,5
egyet,15744,9.664214619292034,35904,10.488603988882367,ADV,2
erdei,15735,9.663642809498507,15766,9.665611001619853,ADJ,3
időjárás,15731,9.663388566822505,21508,9.976180237929569,NOUN,4
színvonalú,15728,9.663197842386948,16626,9.718723014091033,ADJ,4
hitel,15702,9.661543371758201,52956,10.877216659057547,NOUN,2
helyszíni,15701,9.661479683575521,15713,9.662243674190131,ADJ,3
közgazdasági,15687,9.66058762285624,16081,9.685393729854024,ADJ,5
igényes,15679,9.66007751636045,25949,10.163888352206046,ADJ,3
viszony,15676,9.659886159319521,106447,11.575402487679312,NOUN,2
felfelé,15666,9.659248037927183,15666,9.659248037927183,ADV,3
fogyatékos,15645,9.657906656102982,25158,10.132931216398818,ADJ,4
akárcsak,15629,9.656883441842194,15629,9.656883441842194,ADV,3
áru,15625,9.656627474604603,45399,10.723245357355136,NOUN,2
látványos,15614,9.655923226680237,24487,10.105897643463425,ADJ,3
környező,15582,9.653871680890804,15619,9.656243400857722,ADJ,3
kint,15563,9.65265158120501,15563,9.65265158120501,ADV,1
ellenzék,15555,9.652137409331738,22562,10.024022354164865,NOUN,3
háttér,15530,9.650528916142733,74338,11.216377540072607,NOUN,2
baloldali,15499,9.648530784697051,17027,9.742555598420644,ADJ,4
üzlet,15476,9.647045715820404,47709,10.772875338324026,NOUN,2
számla,15466,9.64639934516898,66122,11.099256799511375,NOUN,2
nyilatkozat,15449,9.64529955531205,72405,11.190030636762703,NOUN,4
kiadvány,15439,9.644652054641927,53244,10.88264040116691,NOUN,3
link,15423,9.643615180723614,72373,11.189588580642006,NOUN,1
vidám,15391,9.641538201979953,22455,10.01926858552184,ADJ,2
tanítás,15380,9.640823243059636,53608,10.889453589653007,NOUN,3
elkövetett,15359,9.639456900415627,15465,9.64633468511917,ADJ,4
biztosító,15343,9.638414622945206,55852,10.930460614062085,NOUN,4
oldali,15334,9.63782786411884,15688,9.660651367876183,ADJ,3
igenis,15321,9.636979715315753,16420,9.70625538300642,ADV,3
szövetségi,15313,9.636457419815208,15351,9.638935897473202,ADJ,4
ipar,15282,9.634430944207512,24837,10.120089755806916,NOUN,2
bizonytalan,15278,9.634169164101305,22351,10.014626341770095,ADJ,4
bizonnyal,15268,9.63351441386512,15268,9.63351441386512,ADV,3
hadsereg,15242,9.631810054226063,26263,10.175916383525095,NOUN,3
egykor,15240,9.631678829240638,15240,9.631678829240638,ADV,2
matematikai,15239,9.63161321028986,15277,9.634103708365723,ADJ,6
időzóna,15209,9.629642636872369,19050,9.854822380554847,NOUN,4
népesség,15208,9.629576884168266,25584,10.149722435073736,NOUN,3
résztvevő,15206,9.629445365788381,98010,11.492824793263226,ADJ,3
néni,15200,9.629050706834368,21607,9.98077261524567,NOUN,2
infrastruktúra,15176,9.62747051161485,25369,10.141283235182652,NOUN,5
fejlődő,15174,9.62733871589802,15597,9.654833867051826,ADJ,3
fennálló,15167,9.626877294051397,15316,9.636653312597184,ADJ,3
büszke,15142,9.625227618663251,30205,10.31576275257284,ADJ,2
profi,15141,9.625161575008372,19729,9.889844913494969,ADJ,2
micsoda,15139,9.625029474611878,15955,9.677527538712344,NOUN,3
jövedelem,15139,9.625029474611878,54036,10.897405770089572,NOUN,4
magatartás,15136,9.62483129129166,54539,10.906671321064639,NOUN,4
okos,15131,9.62450089845157,27421,10.219064422181425,ADJ,2
fesztivál,15130,9.624434806782402,31380,10.353926026287024,NOUN,3
bécsi,15122,9.623905916118215,15339,9.638153883748108,ADJ,2
optimális,15111,9.62317823441376,18862,9.84490459510383,ADJ,4
növény,15102,9.62258246436337,64268,11.070817119163225,NOUN,2
papír,15072,9.620593996816144,48036,10.779706008780574,NOUN,2
hagyomány,15069,9.620394932418154,79459,11.282996444340997,NOUN,3
szív,15058,9.619664690410067,137225,11.82937719341809,NOUN,1
balatoni,15054,9.619399015594476,15088,9.621655004873238,ADJ,4
tehető,15015,9.616804980417431,16906,9.735423867488873,ADJ,3
kortárs,14990,9.615138591096644,22958,10.041421738625441,NOUN,2
belülről,14986,9.614871710924255,14986,9.614871710924255,ADV,3
tisztességes,14978,9.614337736809313,19317,9.868740816206293,ADJ,4
hétköznapi,14945,9.612132074718039,16099,9.686512437242294,ADJ,4
igencsak,14944,9.612065160468624,14944,9.612065160468624,ADV,3
jelentő,14939,9.611730522042317,15079,9.621058326365796,ADJ,3
használat,14903,9.609317813948794,166999,12.025743103357012,NOUN,3
környezetvédelem,14889,9.608377964255551,90680,11.415092104621465,NOUN,6
látszólag,14829,9.60434000197507,14829,9.60434000197507,ADV,3
keret,14826,9.604137675216665,222871,12.314348407724522,NOUN,2
kedvezményes,14815,9.603395460007665,16659,9.720705889909716,ADJ,4
miniszteri,14802,9.602517585757411,14812,9.603192942033504,ADJ,4
társasági,14796,9.602112152952344,14829,9.60434000197507,ADJ,4
kerti,14782,9.601165503344832,14791,9.60177416667137,ADJ,2
reális,14767,9.600150240473774,21320,9.967400878279781,ADJ,3
elterjedt,14750,9.598998361767967,22342,10.014223594130794,ADJ,3
nemcsak,14750,9.598998361767967,160471,11.985868519868387,ADV,2
ügyvezető,14738,9.598184471326945,25464,10.145020968961928,ADJ,4
nagymértékben,14734,9.59791302724276,14734,9.59791302724276,ADV,4
hiány,14716,9.596690616224665,113811,11.642294456811449,NOUN,2
konyha,14691,9.594990340370426,34701,10.454523783963511,NOUN,2
készülék,14685,9.59458184363272,44374,10.700408991312528,NOUN,3
levelező,14682,9.594377532670727,16285,9.697999717710333,ADJ,4
tenger,14674,9.59383249927394,35041,10.464274083455889,NOUN,2
olimpiai,14669,9.593491702487762,14675,9.593900644696298,ADJ,5
kizárólagos,14649,9.59212735272977,20470,9.926715678655334,ADJ,5
pénztár,14647,9.591990815318308,26317,10.177970397179921,NOUN,2
csupa,14627,9.590624414887088,14627,9.590624414887088,ADV,2
kocsi,14602,9.58891378461603,51117,10.841872401883348,NOUN,2
kidolgozott,14596,9.588502797556337,16025,9.68190528178887,ADJ,4
fordítva,14594,9.588365764325566,14594,9.588365764325566,ADV,3
közvélemény,14584,9.5876803163585,23871,10.080419612045645,NOUN,4
virtuális,14573,9.586925780533697,15846,9.670672381525188,ADJ,4
hozzájárulás,14567,9.586513975448948,51609,10.85145135486515,NOUN,5
neves,14558,9.585895949678203,16312,9.699656312254291,ADJ,2
örökség,14557,9.585827256564661,29249,10.28360066404139,NOUN,3
tájékoztatás,14555,9.585689856179723,74402,11.217238102180307,NOUN,5
réteg,14548,9.58520880610688,52693,10.872237898382645,NOUN,2
végi,14540,9.58465875108751,15026,9.617537312929105,ADJ,2
csillag,14529,9.583901931071338,46011,10.73663577731889,NOUN,2
házasság,14523,9.583488878607804,40524,10.609649670173567,NOUN,3
o,14520,9.583282288378786,15376,9.640563131210074,NOUN,1
lévén,14489,9.581145019820722,14489,9.581145019820722,ADV,2
kereszténység,14488,9.58107599956325,21386,9.970491781316602,NOUN,4
humán,14485,9.580868910203451,14534,9.584246011176582,ADJ,2
kórházi,14481,9.580592724328602,14549,9.585277541715389,ADJ,3
kényelmes,14468,9.579694593071988,29197,10.281821243252258,ADJ,3
szókincs,14444,9.578034382397348,18762,9.839588826685896,NOUN,2
bíró,14430,9.577064651767916,22917,10.039634272209469,NOUN,2
kívülről,14406,9.575400065449308,14406,9.575400065449308,ADV,3
versenyző,14398,9.574844587029249,40153,10.60045243638427,NOUN,3
liter,14392,9.574427775630369,19816,9.894244971169195,NOUN,2
csatlakozó,14381,9.57366316988638,18437,9.82211479407039,ADJ,4
gáz,14374,9.573176298028388,28617,10.261756225813318,NOUN,1
tapasztalt,14358,9.572062557136428,17817,9.78790833668397,ADJ,3
objektív,14331,9.570180302058072,20241,9.915465529295535,ADJ,3
mindketten,14330,9.570110520822217,14330,9.570110520822217,ADV,3
harc,14328,9.569970943740548,48919,10.797921148054973,NOUN,1
szerkezet,14316,9.569133071885917,73425,11.20401975606682,NOUN,3
durva,14308,9.568574100378909,22277,10.011310035064874,ADJ,2
régebben,14277,9.56640512978922,14277,9.56640512978922,ADV,3
helyezett,14277,9.56640512978922,20066,9.906782119485557,ADJ,3
netán,14272,9.566054854819791,14272,9.566054854819791,ADV,2
tanév,14253,9.564722689855031,39284,10.578572590277664,NOUN,2
bőven,14248,9.564371824969498,14248,9.564371824969498,ADV,2
leggyakrabban,14242,9.56395062454207,14242,9.56395062454207,ADV,4
fájdalom,14229,9.563037414545692,40753,10.615284735591118,NOUN,3
szerény,14209,9.561630845638076,22346,10.014402613107283,ADJ,2
karácsonyi,14184,9.559869847754044,14215,9.5620530240851,ADJ,4
latin,14177,9.559376212117632,18408,9.820540631715202,ADJ,2
esztétikai,14175,9.559235128595953,14258,9.565073431677574,ADJ,5
kedvezőtlen,14173,9.559094025166905,21215,9.962463757636426,ADJ,4
félig,14143,9.5569750810205,14143,9.5569750810205,ADV,2
doktor,14132,9.556197008479035,19960,9.901485549865455,NOUN,2
kísérlet,14129,9.555984701765809,54927,10.913760309880715,NOUN,3
spanyol,14105,9.554284623436097,17678,9.780076207620894,ADJ,2
megbízott,14089,9.553149630053277,22689,10.029635504524139,ADJ,3
értelmes,14087,9.553007665260306,18389,9.819507938740854,ADJ,3
formai,14074,9.552084402526495,14170,9.558882332684727,ADJ,3
gyülekezet,14021,9.54831148472113,40013,10.596959680295013,NOUN,4
unalmas,13990,9.546098067659527,17129,9.748528212497986,ADJ,3
állampolgár,13986,9.545812108263812,52379,10.866261026623258,NOUN,4
érettségi,13980,9.5453830157878,31002,10.34180699751524,NOUN,4
lelkes,13980,9.5453830157878,21268,9.964958874624228,ADJ,2
ugyanígy,13967,9.54445268330577,13967,9.54445268330577,ADV,3
web,13960,9.543951376316363,19803,9.893588720356881,NOUN,1
bejelentés,13955,9.543593145970423,46958,10.757008864157203,NOUN,4
tudat,13948,9.543091407795542,58345,10.974128944240208,NOUN,2
fogalom,13947,9.543019710358694,94584,11.45724360754295,NOUN,3
ítélet,13940,9.542517684314515,40272,10.603411717375097,NOUN,3
milliárd,13932,9.541943631485891,19189,9.862092477169742,NUM,3
dinamikus,13931,9.541871851706224,23120,10.048453322786314,ADJ,4
változatlan,13924,9.54136924893133,15678,9.660013734748668,ADJ,4
típus,13921,9.541153770388567,52944,10.876990030161393,NOUN,2
grafikus,13917,9.540866393419853,15837,9.670104253491726,ADJ,3
